order_sk,order_id,date_id,channel_sk,store_sk,customer_sk,billing_location_sk,shipping_location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
8623,1000008622,20250929,2,4,1400,75,4,CANCELLED,65808.0,13819.68,0.0,79627.68
8624,1000008623,20250302,1,,1205,402,2520,FULFILLED,37500.0,7875.0,1200.0,46575.0
8625,1000008624,20240610,1,,724,360,3070,FULFILLED,46575.0,9780.75,1200.0,57555.75
8626,1000008625,20250711,1,,157,1424,2839,PAID,39600.0,8316.0,900.0,48816.0
8627,1000008626,20240615,1,,128,354,1078,FULFILLED,76980.0,16165.8,1500.0,94645.8
8628,1000008627,20250905,2,3,1419,,3,FULFILLED,12825.0,2693.25,0.0,15518.25
8629,1000008628,20250627,1,,1262,631,367,CANCELLED,14250.0,2992.5,1200.0,18442.5
8630,1000008629,20240330,1,,1400,799,2212,PAID,83580.0,17551.8,900.0,102031.8
8631,1000008630,20240213,1,,839,2588,1396,PAID,21600.0,4536.0,0.0,26136.0
8632,1000008631,20250406,2,3,943,2270,3,FULFILLED,31350.0,6583.5,0.0,37933.5
8633,1000008632,20240225,2,4,621,2633,4,FULFILLED,12000.0,2520.0,0.0,14520.0
8634,1000008633,20250121,1,,291,1078,150,FULFILLED,31350.0,6583.5,0.0,37933.5
8635,1000008634,20241202,2,2,875,2069,2,CANCELLED,73080.0,15346.8,0.0,88426.8
8636,1000008635,20250213,2,4,130,2138,4,FULFILLED,26460.0,5556.6,0.0,32016.6
8637,1000008636,20240914,2,2,610,1194,2,FULFILLED,35280.0,7408.8,0.0,42688.8
8638,1000008637,20241220,1,,484,359,2994,REFUNDED,36000.0,7560.0,900.0,44460.0
8639,1000008638,20250606,1,,936,1074,3018,CREATED,53550.0,11245.5,0.0,64795.5
8640,1000008639,20250610,1,,459,2293,1641,FULFILLED,82890.0,17406.9,900.0,101196.9
8641,1000008640,20250620,1,,1438,748,2056,FULFILLED,40500.0,8505.0,900.0,49905.0
8642,1000008641,20241015,2,1,1205,1965,1,PAID,38475.0,8079.75,0.0,46554.75
8643,1000008642,20250310,1,,904,2648,2400,FULFILLED,37800.0,7938.0,1200.0,46938.0
8644,1000008643,20240326,1,,427,588,639,CANCELLED,26722.5,5611.72,900.0,33234.22
8645,1000008644,20241220,1,,212,316,596,FULFILLED,40380.0,8479.8,1200.0,50059.8
8646,1000008645,20250826,1,,1414,1583,1378,FULFILLED,13500.0,2835.0,900.0,17235.0
8647,1000008646,20250110,2,4,1441,957,4,FULFILLED,22800.0,4788.0,0.0,27588.0
8648,1000008647,20240128,1,,587,1374,200,FULFILLED,35280.0,7408.8,1200.0,43888.8
8649,1000008648,20250318,1,,1027,948,1860,FULFILLED,12150.0,2551.5,1200.0,15901.5
8650,1000008649,20250514,2,1,1446,,1,FULFILLED,20520.0,4309.2,0.0,24829.2
8651,1000008650,20240528,1,,730,2915,1730,FULFILLED,107130.0,22497.3,1500.0,131127.3
8652,1000008651,20240206,1,,483,1740,2875,PAID,11760.0,2469.6,900.0,15129.6
8653,1000008652,20240804,1,,1404,1291,1410,FULFILLED,54000.0,11340.0,1200.0,66540.0
8654,1000008653,20240612,1,,1451,2735,2659,FULFILLED,12000.0,2520.0,1200.0,15720.0
8655,1000008654,20240328,1,,230,367,1566,REFUNDED,26460.0,5556.6,900.0,32916.6
8656,1000008655,20240417,1,,191,412,1363,PAID,15000.0,3150.0,0.0,18150.0
8657,1000008656,20240620,1,,1221,1019,2852,FULFILLED,57600.0,12096.0,900.0,70596.0
8658,1000008657,20240930,2,1,248,2820,1,FULFILLED,14700.0,3087.0,0.0,17787.0
8659,1000008658,20241229,2,1,2,,1,REFUNDED,23520.0,4939.2,0.0,28459.2
8660,1000008659,20240229,1,,1419,,2852,FULFILLED,14250.0,2992.5,0.0,17242.5
8661,1000008660,20250216,1,,237,2745,1981,FULFILLED,36000.0,7560.0,1200.0,44760.0
8662,1000008661,20240518,1,,1187,1557,1277,FULFILLED,81000.0,17010.0,1500.0,99510.0
8663,1000008662,20240821,2,3,380,,3,FULFILLED,59520.0,12499.2,0.0,72019.2
8664,1000008663,20250321,2,3,879,3057,3,FULFILLED,37050.0,7780.5,0.0,44830.5
8665,1000008664,20240510,1,,422,708,1082,FULFILLED,11880.0,2494.8,900.0,15274.8
8666,1000008665,20241219,2,2,888,2875,2,CANCELLED,93825.0,19703.25,0.0,113528.25
8667,1000008666,20240821,2,1,117,1273,1,FULFILLED,11760.0,2469.6,0.0,14229.6
8668,1000008667,20250614,2,2,483,454,2,FULFILLED,35280.0,7408.8,0.0,42688.8
8669,1000008668,20240717,2,4,846,2787,4,REFUNDED,19440.0,4082.4,0.0,23522.4
8670,1000008669,20240901,2,2,1311,2320,2,FULFILLED,12000.0,2520.0,0.0,14520.0
8671,1000008670,20250812,2,2,637,2062,2,FULFILLED,42750.0,8977.5,0.0,51727.5
8672,1000008671,20241108,2,1,1392,1626,1,FULFILLED,11760.0,2469.6,0.0,14229.6
8673,1000008672,20240506,2,3,587,2197,3,FULFILLED,57600.0,12096.0,0.0,69696.0
8674,1000008673,20250611,2,4,1457,1965,4,PAID,34200.0,7182.0,0.0,41382.0
8675,1000008674,20240922,1,,290,1637,3087,PAID,29925.0,6284.25,900.0,37109.25
8676,1000008675,20250407,1,,1198,2875,3068,FULFILLED,37620.0,7900.2,1500.0,47020.2
8677,1000008676,20250125,2,1,708,2941,1,FULFILLED,15000.0,3150.0,0.0,18150.0
8678,1000008677,20240212,1,,618,941,2748,FULFILLED,48510.0,10187.1,900.0,59597.1
8679,1000008678,20250603,1,,426,1926,1493,FULFILLED,10800.0,2268.0,1200.0,14268.0
8680,1000008679,20240613,1,,69,2643,2095,FULFILLED,23520.0,4939.2,0.0,28459.2
8681,1000008680,20240625,1,,284,783,914,FULFILLED,36000.0,7560.0,1200.0,44760.0
8682,1000008681,20240727,1,,576,2081,2489,FULFILLED,42750.0,8977.5,1200.0,52927.5
8683,1000008682,20240702,1,,689,499,446,FULFILLED,37044.0,7779.24,900.0,45723.24
8684,1000008683,20241205,1,,166,2179,1632,FULFILLED,53850.0,11308.5,900.0,66058.5
8685,1000008684,20250604,1,,1060,544,1453,FULFILLED,74430.0,15630.3,900.0,90960.3
8686,1000008685,20250418,1,,484,1992,1911,PAID,44100.0,9261.0,900.0,54261.0
8687,1000008686,20250123,2,3,645,,3,PAID,12600.0,2646.0,0.0,15246.0
8688,1000008687,20240830,1,,964,1083,644,CANCELLED,87637.5,18403.88,900.0,106941.38
8689,1000008688,20240808,1,,1009,1924,1687,FULFILLED,30000.0,6300.0,0.0,36300.0
8690,1000008689,20240710,2,4,322,2,4,FULFILLED,23520.0,4939.2,0.0,28459.2
8691,1000008690,20240628,2,2,849,50,2,FULFILLED,44550.0,9355.5,0.0,53905.5
8692,1000008691,20240106,1,,1311,1374,550,REFUNDED,24696.0,5186.16,1200.0,31082.16
8693,1000008692,20241022,1,,257,,603,CREATED,27000.0,5670.0,900.0,33570.0
8694,1000008693,20250126,2,1,1288,773,1,PAID,64500.0,13545.0,0.0,78045.0
8695,1000008694,20240515,1,,1063,605,2166,FULFILLED,28350.0,5953.5,900.0,35203.5
8696,1000008695,20250713,2,4,394,2124,4,FULFILLED,34200.0,7182.0,0.0,41382.0
8697,1000008696,20240122,1,,1350,1206,1010,FULFILLED,19440.0,4082.4,900.0,24422.4
8698,1000008697,20240204,1,,182,,2175,PAID,39000.0,8190.0,1500.0,48690.0
8699,1000008698,20240225,2,4,520,1035,4,FULFILLED,21600.0,4536.0,0.0,26136.0
8700,1000008699,20250419,2,3,417,1673,3,FULFILLED,44887.5,9426.38,0.0,54313.88
8701,1000008700,20250518,1,,1429,519,24,PAID,42750.0,8977.5,1500.0,53227.5
8702,1000008701,20241115,1,,860,62,1620,FULFILLED,22800.0,4788.0,1200.0,28788.0
8703,1000008702,20240301,1,,780,2739,2726,FULFILLED,67500.0,14175.0,1200.0,82875.0
8704,1000008703,20240203,1,,365,2278,3023,CANCELLED,40110.0,8423.1,900.0,49433.1
8705,1000008704,20250208,1,,726,2010,2330,FULFILLED,11400.0,2394.0,900.0,14694.0
8706,1000008705,20241206,2,2,405,2394,2,FULFILLED,10800.0,2268.0,0.0,13068.0
8707,1000008706,20240227,1,,135,357,2432,FULFILLED,12348.0,2593.08,1200.0,16141.08
8708,1000008707,20250611,1,,342,2617,522,FULFILLED,35910.0,7541.1,900.0,44351.1
8709,1000008708,20250604,2,3,56,1271,3,FULFILLED,50520.0,10609.2,0.0,61129.2
8710,1000008709,20250606,1,,679,,2367,FULFILLED,20520.0,4309.2,0.0,24829.2
8711,1000008710,20250904,1,,441,1301,2303,FULFILLED,40500.0,8505.0,0.0,49005.0
8712,1000008711,20241105,1,,546,407,89,FULFILLED,34020.0,7144.2,0.0,41164.2
8713,1000008712,20250514,2,4,453,,4,FULFILLED,46296.0,9722.16,0.0,56018.16
8714,1000008713,20240628,1,,818,1674,711,FULFILLED,44100.0,9261.0,1200.0,54561.0
8715,1000008714,20250407,1,,1479,1853,2198,FULFILLED,15000.0,3150.0,900.0,19050.0
8716,1000008715,20250306,2,2,63,3001,2,CANCELLED,43575.0,9150.75,0.0,52725.75
8717,1000008716,20240826,2,1,963,963,1,PAID,30870.0,6482.7,0.0,37352.7
8718,1000008717,20250719,1,,1465,,1241,FULFILLED,10800.0,2268.0,1200.0,14268.0
8719,1000008718,20240602,1,,1293,3088,721,FULFILLED,38475.0,8079.75,900.0,47454.75
8720,1000008719,20240128,1,,1464,2190,1658,FULFILLED,39600.0,8316.0,900.0,48816.0
8721,1000008720,20240707,2,3,986,1517,3,FULFILLED,59100.0,12411.0,0.0,71511.0
8722,1000008721,20250604,2,1,593,3202,1,FULFILLED,27000.0,5670.0,0.0,32670.0
8723,1000008722,20250216,2,2,1014,2038,2,FULFILLED,10260.0,2154.6,0.0,12414.6
8724,1000008723,20250509,2,3,514,2421,3,PAID,45000.0,9450.0,0.0,54450.0
8725,1000008724,20240722,2,1,1094,357,1,FULFILLED,34080.0,7156.8,0.0,41236.8
8726,1000008725,20240406,1,,1251,1708,821,PAID,13500.0,2835.0,900.0,17235.0
8727,1000008726,20250514,2,3,305,684,3,FULFILLED,35670.0,7490.7,0.0,43160.7
8728,1000008727,20250223,1,,123,540,229,FULFILLED,25500.0,5355.0,900.0,31755.0
8729,1000008728,20241015,1,,1216,587,3152,FULFILLED,21600.0,4536.0,1200.0,27336.0
8730,1000008729,20250912,1,,1117,,2702,FULFILLED,11400.0,2394.0,1200.0,14994.0
8731,1000008730,20250612,2,1,391,2307,1,PAID,47040.0,9878.4,0.0,56918.4
8732,1000008731,20240823,2,3,475,2952,3,FULFILLED,27000.0,5670.0,0.0,32670.0
8733,1000008732,20250111,2,1,1090,3202,1,FULFILLED,26460.0,5556.6,0.0,32016.6
8734,1000008733,20241009,2,1,196,2782,1,FULFILLED,64800.0,13608.0,0.0,78408.0
8735,1000008734,20250428,2,3,1111,762,3,FULFILLED,11760.0,2469.6,0.0,14229.6
8736,1000008735,20240912,2,2,781,2335,2,FULFILLED,36450.0,7654.5,0.0,44104.5
8737,1000008736,20240102,1,,719,3001,2092,FULFILLED,10800.0,2268.0,1200.0,14268.0
8738,1000008737,20250927,1,,825,3027,1163,FULFILLED,27150.0,5701.5,1500.0,34351.5
8739,1000008738,20240402,1,,1483,1623,990,PAID,44100.0,9261.0,1200.0,54561.0
8740,1000008739,20250623,1,,1489,,1383,FULFILLED,31500.0,6615.0,1200.0,39315.0
8741,1000008740,20250517,1,,118,,2268,FULFILLED,45000.0,9450.0,1200.0,55650.0
8742,1000008741,20241116,2,4,524,2812,4,CANCELLED,10800.0,2268.0,0.0,13068.0
8743,1000008742,20250715,2,4,599,1283,4,FULFILLED,27000.0,5670.0,0.0,32670.0
8744,1000008743,20250310,1,,1433,,2676,CANCELLED,53760.0,11289.6,900.0,65949.6
8745,1000008744,20250420,1,,1128,971,2781,FULFILLED,19440.0,4082.4,900.0,24422.4
8746,1000008745,20250306,2,3,319,1168,3,FULFILLED,32400.0,6804.0,0.0,39204.0
8747,1000008746,20240314,1,,1148,2029,2301,FULFILLED,38475.0,8079.75,1200.0,47754.75
8748,1000008747,20250804,1,,1468,860,2006,CANCELLED,21600.0,4536.0,0.0,26136.0
8749,1000008748,20240718,2,3,667,3202,3,FULFILLED,16170.0,3395.7,0.0,19565.7
8750,1000008749,20240514,1,,932,239,2001,FULFILLED,32400.0,6804.0,900.0,40104.0
8751,1000008750,20240519,2,2,1054,2708,2,PAID,11400.0,2394.0,0.0,13794.0
8752,1000008751,20241126,1,,346,1617,3014,FULFILLED,15000.0,3150.0,900.0,19050.0
8753,1000008752,20240809,1,,1004,,1955,FULFILLED,15750.0,3307.5,1200.0,20257.5
8754,1000008753,20240926,1,,272,2066,470,FULFILLED,21168.0,4445.28,900.0,26513.28
8755,1000008754,20240903,2,3,1201,3184,3,PAID,65550.0,13765.5,0.0,79315.5
8756,1000008755,20250826,1,,141,2027,3165,CREATED,50400.0,10584.0,900.0,61884.0
8757,1000008756,20240331,1,,1336,1130,962,FULFILLED,11760.0,2469.6,900.0,15129.6
8758,1000008757,20240802,1,,1346,1843,339,PAID,22800.0,4788.0,1200.0,28788.0
8759,1000008758,20240322,1,,159,481,3021,FULFILLED,94860.0,19920.6,900.0,115680.6
8760,1000008759,20250416,2,3,589,2963,3,FULFILLED,75870.0,15932.7,0.0,91802.7
8761,1000008760,20250612,2,2,1371,1011,2,FULFILLED,43200.0,9072.0,0.0,52272.0
8762,1000008761,20241206,2,1,43,,1,CANCELLED,13500.0,2835.0,0.0,16335.0
8763,1000008762,20240824,1,,877,2840,2889,FULFILLED,34020.0,7144.2,1200.0,42364.2
8764,1000008763,20250513,1,,479,2080,2885,FULFILLED,19440.0,4082.4,900.0,24422.4
8765,1000008764,20240713,2,1,891,421,1,CREATED,13500.0,2835.0,0.0,16335.0
8766,1000008765,20240813,1,,1172,379,1195,REFUNDED,21600.0,4536.0,1200.0,27336.0
8767,1000008766,20240526,1,,1142,3004,2905,PAID,30000.0,6300.0,900.0,37200.0
8768,1000008767,20250417,1,,187,1930,1732,FULFILLED,45000.0,9450.0,900.0,55350.0
8769,1000008768,20240426,2,2,1384,647,2,FULFILLED,32400.0,6804.0,0.0,39204.0
8770,1000008769,20240323,2,3,289,,3,FULFILLED,85065.0,17863.65,0.0,102928.65
8771,1000008770,20240211,2,1,174,2336,1,FULFILLED,29550.0,6205.5,0.0,35755.5
8772,1000008771,20250507,1,,920,1970,2103,FULFILLED,26460.0,5556.6,1500.0,33516.6
8773,1000008772,20240522,1,,1120,167,550,FULFILLED,14250.0,2992.5,1500.0,18742.5
8774,1000008773,20240907,1,,1048,2793,1733,FULFILLED,22800.0,4788.0,1500.0,29088.0
8775,1000008774,20241027,1,,653,1004,586,FULFILLED,48000.0,10080.0,0.0,58080.0
8776,1000008775,20240324,1,,1090,769,11,FULFILLED,35280.0,7408.8,900.0,43588.8
8777,1000008776,20240331,1,,192,1690,553,FULFILLED,32400.0,6804.0,1200.0,40404.0
8778,1000008777,20240521,2,3,684,45,3,FULFILLED,54390.0,11421.9,0.0,65811.9
8779,1000008778,20240619,1,,1441,3047,111,FULFILLED,47250.0,9922.5,0.0,57172.5
8780,1000008779,20241014,1,,467,1171,2108,FULFILLED,21168.0,4445.28,1200.0,26813.28
8781,1000008780,20250624,1,,754,3180,577,CREATED,39690.0,8334.9,900.0,48924.9
8782,1000008781,20240302,2,2,1057,,2,PAID,42750.0,8977.5,0.0,51727.5
8783,1000008782,20250102,2,1,100,438,1,FULFILLED,35280.0,7408.8,0.0,42688.8
8784,1000008783,20240906,1,,1139,2280,2198,FULFILLED,58500.0,12285.0,0.0,70785.0
8785,1000008784,20241017,1,,1419,2057,2754,FULFILLED,11760.0,2469.6,1200.0,15429.6
8786,1000008785,20250824,1,,686,389,30,FULFILLED,51000.0,10710.0,1200.0,62910.0
8787,1000008786,20250127,2,1,49,1796,1,FULFILLED,40200.0,8442.0,0.0,48642.0
8788,1000008787,20250513,2,2,219,2306,2,PAID,23520.0,4939.2,0.0,28459.2
8789,1000008788,20241101,2,3,652,108,3,FULFILLED,21600.0,4536.0,0.0,26136.0
8790,1000008789,20241106,2,3,1431,2785,3,PAID,9720.0,2041.2,0.0,11761.2
8791,1000008790,20250228,1,,1423,667,1063,FULFILLED,34200.0,7182.0,1200.0,42582.0
8792,1000008791,20250209,2,4,208,667,4,CANCELLED,12000.0,2520.0,0.0,14520.0
8793,1000008792,20240520,1,,695,923,1762,FULFILLED,38190.0,8019.9,900.0,47109.9
8794,1000008793,20240402,2,4,1128,415,4,FULFILLED,34020.0,7144.2,0.0,41164.2
8795,1000008794,20250218,1,,838,477,783,PAID,13500.0,2835.0,1200.0,17535.0
8796,1000008795,20241208,2,4,72,,4,FULFILLED,73237.5,15379.88,0.0,88617.38
8797,1000008796,20250426,1,,765,2892,280,FULFILLED,64800.0,13608.0,900.0,79308.0
8798,1000008797,20241031,2,4,565,2611,4,FULFILLED,15435.0,3241.35,0.0,18676.35
8799,1000008798,20240729,1,,107,42,2999,PAID,22800.0,4788.0,900.0,28488.0
8800,1000008799,20240926,1,,1248,3078,2825,FULFILLED,61800.0,12978.0,900.0,75678.0
8801,1000008800,20250418,1,,1296,,1818,PAID,31350.0,6583.5,1200.0,39133.5
8802,1000008801,20240315,1,,397,1534,518,FULFILLED,58950.0,12379.5,1200.0,72529.5
8803,1000008802,20240911,1,,1434,1085,1880,FULFILLED,22680.0,4762.8,900.0,28342.8
8804,1000008803,20240115,1,,394,2394,1462,FULFILLED,13500.0,2835.0,900.0,17235.0
8805,1000008804,20241107,2,2,213,809,2,FULFILLED,20520.0,4309.2,0.0,24829.2
8806,1000008805,20250701,1,,46,2527,2652,PAID,11340.0,2381.4,1200.0,14921.4
8807,1000008806,20240116,1,,1191,3064,2202,PAID,42750.0,8977.5,1500.0,53227.5
8808,1000008807,20240707,2,4,1038,2580,4,FULFILLED,13500.0,2835.0,0.0,16335.0
8809,1000008808,20250818,2,3,847,2421,3,FULFILLED,34320.0,7207.2,0.0,41527.2
8810,1000008809,20250904,1,,56,1739,984,FULFILLED,35100.0,7371.0,1200.0,43671.0
8811,1000008810,20250304,1,,405,2217,215,FULFILLED,24696.0,5186.16,1500.0,31382.16
8812,1000008811,20240614,1,,467,,1320,FULFILLED,23520.0,4939.2,1500.0,29959.2
8813,1000008812,20240420,1,,33,3093,815,FULFILLED,14850.0,3118.5,1200.0,19168.5
8814,1000008813,20250824,2,4,239,2603,4,PAID,22800.0,4788.0,0.0,27588.0
8815,1000008814,20240401,1,,888,,3116,FULFILLED,12150.0,2551.5,1200.0,15901.5
8816,1000008815,20240519,2,2,622,2313,2,FULFILLED,21600.0,4536.0,0.0,26136.0
8817,1000008816,20240302,1,,533,1028,2374,FULFILLED,23520.0,4939.2,1500.0,29959.2
8818,1000008817,20240310,1,,715,763,442,FULFILLED,25650.0,5386.5,1500.0,32536.5
8819,1000008818,20240530,1,,126,2709,1272,PAID,23520.0,4939.2,0.0,28459.2
8820,1000008819,20250920,1,,919,1613,1079,FULFILLED,44550.0,9355.5,1200.0,55105.5
8821,1000008820,20250519,2,3,221,2877,3,FULFILLED,14700.0,3087.0,0.0,17787.0
8822,1000008821,20250709,1,,266,2269,2120,FULFILLED,27000.0,5670.0,900.0,33570.0
8823,1000008822,20240704,1,,604,1208,1115,FULFILLED,49200.0,10332.0,0.0,59532.0
8824,1000008823,20250126,2,3,684,2915,3,CANCELLED,78600.0,16506.0,0.0,95106.0
8825,1000008824,20240726,1,,439,,1453,CREATED,39600.0,8316.0,1200.0,49116.0
8826,1000008825,20240722,2,1,694,2194,1,FULFILLED,14250.0,2992.5,0.0,17242.5
8827,1000008826,20250822,1,,621,2588,1012,PAID,36000.0,7560.0,1200.0,44760.0
8828,1000008827,20250121,1,,558,75,623,CANCELLED,55692.0,11695.32,900.0,68287.32
8829,1000008828,20240702,1,,1005,608,529,CANCELLED,23520.0,4939.2,1500.0,29959.2
8830,1000008829,20240709,1,,1274,2002,279,FULFILLED,61560.0,12927.6,1200.0,75687.6
8831,1000008830,20240123,1,,1037,1360,2736,FULFILLED,14700.0,3087.0,900.0,18687.0
8832,1000008831,20240826,2,4,952,948,4,FULFILLED,25650.0,5386.5,0.0,31036.5
8833,1000008832,20250602,1,,1162,120,1184,PAID,14250.0,2992.5,1200.0,18442.5
8834,1000008833,20250122,1,,779,1022,2474,FULFILLED,40260.0,8454.6,900.0,49614.6
8835,1000008834,20240229,2,2,975,1309,2,FULFILLED,21600.0,4536.0,0.0,26136.0
8836,1000008835,20250703,1,,876,19,692,FULFILLED,14700.0,3087.0,1200.0,18987.0
8837,1000008836,20240915,1,,459,1618,3195,FULFILLED,13230.0,2778.3,0.0,16008.3
8838,1000008837,20240517,1,,728,757,2943,FULFILLED,21600.0,4536.0,1500.0,27636.0
8839,1000008838,20241009,1,,231,524,1533,FULFILLED,29925.0,6284.25,0.0,36209.25
8840,1000008839,20240911,1,,774,2763,3142,FULFILLED,14250.0,2992.5,900.0,18142.5
8841,1000008840,20240719,2,3,228,3063,3,PAID,30000.0,6300.0,0.0,36300.0
8842,1000008841,20240101,1,,1386,2734,98,FULFILLED,21600.0,4536.0,1200.0,27336.0
8843,1000008842,20240607,1,,618,1438,791,FULFILLED,32400.0,6804.0,900.0,40104.0
8844,1000008843,20240915,2,1,5,154,1,FULFILLED,40560.0,8517.6,0.0,49077.6
8845,1000008844,20240122,1,,950,2226,762,FULFILLED,48510.0,10187.1,1500.0,60197.1
8846,1000008845,20241023,2,4,1412,190,4,FULFILLED,40500.0,8505.0,0.0,49005.0
8847,1000008846,20250704,1,,475,1384,2267,FULFILLED,40500.0,8505.0,900.0,49905.0
8848,1000008847,20240424,1,,769,3006,263,FULFILLED,10800.0,2268.0,1200.0,14268.0
8849,1000008848,20240628,2,1,13,559,1,FULFILLED,21600.0,4536.0,0.0,26136.0
8850,1000008849,20250430,1,,921,1255,207,REFUNDED,22800.0,4788.0,900.0,28488.0
8851,1000008850,20240408,2,3,1249,708,3,FULFILLED,14700.0,3087.0,0.0,17787.0
8852,1000008851,20250507,1,,1278,,986,FULFILLED,43200.0,9072.0,1200.0,53472.0
8853,1000008852,20250409,1,,876,2919,928,FULFILLED,32400.0,6804.0,1200.0,40404.0
8854,1000008853,20241024,2,2,53,,2,FULFILLED,14175.0,2976.75,0.0,17151.75
8855,1000008854,20250121,1,,187,2592,2585,PAID,11760.0,2469.6,900.0,15129.6
8856,1000008855,20250508,1,,935,1869,1142,FULFILLED,19440.0,4082.4,1500.0,25022.4
8857,1000008856,20240831,1,,253,1958,692,FULFILLED,22800.0,4788.0,1200.0,28788.0
8858,1000008857,20240107,1,,664,940,1400,FULFILLED,13500.0,2835.0,900.0,17235.0
8859,1000008858,20240102,1,,886,,1777,FULFILLED,23940.0,5027.4,1200.0,30167.4
8860,1000008859,20240106,1,,235,2988,1257,PAID,11400.0,2394.0,1200.0,14994.0
8861,1000008860,20240125,1,,322,2854,1077,PAID,14850.0,3118.5,900.0,18868.5
8862,1000008861,20250917,1,,1427,759,1121,FULFILLED,14250.0,2992.5,1200.0,18442.5
8863,1000008862,20250608,1,,1439,253,2491,FULFILLED,42525.0,8930.25,900.0,52355.25
8864,1000008863,20240611,2,4,885,1219,4,FULFILLED,40500.0,8505.0,0.0,49005.0
8865,1000008864,20241009,1,,874,838,2533,PAID,43312.5,9095.62,1500.0,53908.12
8866,1000008865,20240519,1,,1083,2081,381,FULFILLED,44250.0,9292.5,0.0,53542.5
8867,1000008866,20240212,2,3,720,70,3,REFUNDED,47520.0,9979.2,0.0,57499.2
8868,1000008867,20241004,2,3,507,496,3,PAID,27000.0,5670.0,0.0,32670.0
8869,1000008868,20241129,1,,436,2080,2806,FULFILLED,45000.0,9450.0,1200.0,55650.0
8870,1000008869,20250724,1,,237,1275,2516,FULFILLED,23520.0,4939.2,900.0,29359.2
8871,1000008870,20240422,1,,1120,2176,620,FULFILLED,12000.0,2520.0,1200.0,15720.0
8872,1000008871,20241028,1,,1081,,501,FULFILLED,23940.0,5027.4,900.0,29867.4
8873,1000008872,20250611,1,,511,3181,146,FULFILLED,14962.5,3142.12,1200.0,19304.62
8874,1000008873,20241103,2,4,1330,590,4,PAID,33000.0,6930.0,0.0,39930.0
8875,1000008874,20250402,2,3,662,846,3,CANCELLED,74100.0,15561.0,0.0,89661.0
8876,1000008875,20240830,1,,87,831,588,FULFILLED,24000.0,5040.0,900.0,29940.0
8877,1000008876,20241125,1,,1429,3194,1336,FULFILLED,35940.0,7547.4,1200.0,44687.4
8878,1000008877,20240325,1,,1251,1596,785,FULFILLED,37500.0,7875.0,900.0,46275.0
8879,1000008878,20250827,1,,1228,3098,877,PAID,24000.0,5040.0,900.0,29940.0
8880,1000008879,20240817,1,,1482,110,1052,FULFILLED,40500.0,8505.0,1500.0,50505.0
8881,1000008880,20250422,1,,1114,3168,1836,FULFILLED,71190.0,14949.9,900.0,87039.9
8882,1000008881,20250915,2,3,1489,2316,3,FULFILLED,34920.0,7333.2,0.0,42253.2
8883,1000008882,20240118,2,1,538,2159,1,CANCELLED,37620.0,7900.2,0.0,45520.2
8884,1000008883,20250313,1,,1306,2022,1557,REFUNDED,71640.0,15044.4,1500.0,88184.4
8885,1000008884,20241007,2,1,1088,651,1,REFUNDED,14250.0,2992.5,0.0,17242.5
8886,1000008885,20250610,1,,458,767,1095,FULFILLED,14962.5,3142.12,1200.0,19304.62
8887,1000008886,20240821,1,,1105,1682,1593,PAID,38808.0,8149.68,0.0,46957.68
8888,1000008887,20241119,2,3,229,,3,PAID,101268.0,21266.28,0.0,122534.28
8889,1000008888,20250617,1,,1387,,1845,FULFILLED,40500.0,8505.0,1500.0,50505.0
8890,1000008889,20240823,1,,75,1927,1510,FULFILLED,11760.0,2469.6,1500.0,15729.6
8891,1000008890,20240112,1,,295,2903,2610,FULFILLED,46680.0,9802.8,1200.0,57682.8
8892,1000008891,20240729,1,,705,2674,1043,FULFILLED,87270.0,18326.7,1200.0,106796.7
8893,1000008892,20250613,1,,455,761,730,FULFILLED,34200.0,7182.0,900.0,42282.0
8894,1000008893,20240722,1,,213,2753,2141,REFUNDED,32400.0,6804.0,1500.0,40704.0
8895,1000008894,20250422,1,,465,93,2458,FULFILLED,35280.0,7408.8,900.0,43588.8
8896,1000008895,20240711,2,1,418,,1,FULFILLED,14175.0,2976.75,0.0,17151.75
8897,1000008896,20241209,1,,477,1787,2290,FULFILLED,50100.0,10521.0,1500.0,62121.0
8898,1000008897,20250505,2,1,619,2972,1,PAID,34020.0,7144.2,0.0,41164.2
8899,1000008898,20241210,1,,1101,348,2342,FULFILLED,14700.0,3087.0,0.0,17787.0
8900,1000008899,20250426,1,,1062,2675,442,CREATED,37800.0,7938.0,900.0,46638.0
8901,1000008900,20241122,2,4,101,,4,FULFILLED,50400.0,10584.0,0.0,60984.0
8902,1000008901,20240429,1,,1270,553,2599,REFUNDED,31350.0,6583.5,1200.0,39133.5
8903,1000008902,20241228,1,,1081,3136,1099,PAID,14250.0,2992.5,900.0,18142.5
8904,1000008903,20240908,2,1,1322,440,1,REFUNDED,60408.0,12685.68,0.0,73093.68
8905,1000008904,20240605,2,2,1309,2330,2,FULFILLED,11340.0,2381.4,0.0,13721.4
8906,1000008905,20250122,1,,90,3130,2486,FULFILLED,47025.0,9875.25,0.0,56900.25
8907,1000008906,20240210,1,,937,1972,2423,FULFILLED,23520.0,4939.2,1200.0,29659.2
8908,1000008907,20240417,1,,1217,2038,56,FULFILLED,16500.0,3465.0,1200.0,21165.0
